data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5081289,300,GRC241,241,2018-10-04,2018,1,Protests,Peaceful protest,Protesters (Greece),Labour Group (Greece),6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini,National,"On Oct. 4, 2018: Pensioners protested in central Athens against further pension cuts planned by the Greek government.",0,1553853271,GRC
5556671,300,GRC238,238,2018-10-03,2018,1,Riots,Violent demonstration,Rioters (Greece),ADEDY: Civil Servants Confederation; Labour Group (Greece),5,Civilians (Greece),Government of Greece (2015-2019),7,57,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini,National,"On Oct. 3, 2018: The Greek civil servants' union (ADEDY) demonstrated in Athens against government plans to abolish the benefits and status unhealthy professions. A group of 30 demonstrators stormed the Finance Ministry demanding to meet with Finance Minister Euclid Tsakalotos to discuss the issue.",0,1563300982,GRC
5081287,300,GRC239,239,2018-10-03,2018,1,Protests,Peaceful protest,Protesters (Greece),ADEDY: Civil Servants Confederation; Labour Group (Greece),6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini,National,"On Oct. 3, 2018: The Greek civil servants' union (ADEDY) demonstrated in Athens against government plans to abolish the benefits and status unhealthy professions. A group of 30 demonstrators stormed the Finance Ministry demanding to meet with Finance Minister Euclid Tsakalotos to discuss the issue.",0,1553853271,GRC
5977798,300,GRC240,240,2018-10-03,2018,1,Strategic developments,Looting/property destruction,Military Forces of Turkey (2016-),,8,Civilians (Greece),,7,78,Europe,Greece,North Aegean,Chios,Oinousses,Oinousses,38.5158,26.2225,2,Greek Reporter,International,"On Oct. 3, 2018: A Greek fisherman complained he was in Greek territorial waters near Chios, when a Turkish coast guard vessel approached and asked for his papers, claiming he had crossed to Turkish waters. The Turkish crew attempted to tie his boat to their own and drag him inside Turkish territorial waters and then tried to overturn his boat. Chios coast guards arrived and the Turkish boat left the area.",0,1568748968,GRC
5556670,300,GRC237,237,2018-10-01,2018,1,Strategic developments,Arrests,Police Forces of Greece (2015-2019),,1,Civilians (International),Refugees/IDPs (International); Civilians (Afghanistan); Civilians (Syria),7,17,Europe,Greece,Attica,East Attica,Oropos,Malakasa,38.2385,23.7961,1,Ekathimerini,National,"On 1 October, 2018: Greek police detained about 40 Afghans as suspects for the brawl at the reception centre in Malakasa, which resulted in the death of a Syrian man, and 70 Syrian migrants who were trying to flee, also presumed to be connected to the case.",0,1563300982,GRC
5556669,300,GRC234,234,2018-09-30,2018,1,Strategic developments,Arrests,Military Forces of Greece (2015-2019),,1,Civilians (International),Refugees/IDPs (International),7,17,Europe,Greece,East Macedonia and Thrace,Evros,Didymoteicho,Didymoteicho,41.3501,26.4980,2,HRW,International,"End of September 2018: About 80 refugees, including children, were detained by the military near the Turkish border near Evros in Greece. They were loaded in two military trucks and violently pushed towards the Evros river. They were ordered to take their shoes off and some men had to strip to underwear. The military agents used a small boat to take the groups of 10 and shipped them back to Turkey.",0,1563300982,GRC
5081283,300,GRC235,235,2018-09-30,2018,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Central Macedonia,Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,EuroNews,Regional,"On Sept. 30, 2018: Hundreds of Greeks marched through Thessaloniki to rally against Macedonia's possible name change upon the day of the Macedonian referendum.",0,1553853271,GRC
5081284,300,GRC236,236,2018-09-30,2018,1,Protests,Peaceful protest,Protesters (Greece),Rouvikonas,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens,37.9833,23.7333,1,Ekathimerini,National,"On Sept. 30, 2018: Members of the anarchist group Rouvikonas scattered fliers outside the residence of U.S. Ambassador Geoffrey Pyatt in Athens and fled with their motorcycles immediately afterwards. In a statement posted on their website, Rouvikonas attacked Washington's 'imperialist' foreign policy and its bad influence on Greece.",0,1553853271,GRC
5081280,300,GRC232,232,2018-09-29,2018,1,Riots,Mob violence,Rioters (International),Refugees/IDPs (International),5,Rioters (International),Refugees/IDPs (International),5,55,Europe,Greece,Attica,Athens,North Athens,Athens-North Athens,38.0465,23.8146,1,To Vima,National,"On Sept. 29, 2018: Bloody clashes between Afghans and Syrians at the Malakasa migrant camp, north Athens led to the death of a 31-year-old Syrian refugee and injured eight more refugees.",1,1553853271,GRC
5977718,300,GRC233,233,2018-09-29,2018,1,Riots,Mob violence,Rioters (Afghanistan),Refugees/IDPs (Afghanistan),5,Rioters (Syria),Refugees/IDPs (Syria),5,55,Europe,Greece,Attica,East Attica,Oropos,Oropus,38.3017,23.7542,2,Ekathimerini; Greek Reporter,National-International,"On Sept. 29, 2018: Afghan and Syrian refugees fought at a migrant camp in Malakassa in the municipality of Oropus. A Syrian man died and at least eight other migrants were injured. The cause of the fight remained unknown. Later, camera footage was released showing an axe-wielding Afghan killing the Syrian man.",1,1568748968,GRC
5556572,300,GRC230,230,2018-09-23,2018,1,Protests,Peaceful protest,Protesters (Greece),Rouvikonas,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini,National,"On Sept. 23, 2018: A group of around 20 or 30 people entered a church on Asklipiou Street in central Athens on Sunday morning and shouted slogans during mass. The act was claimed by anti establishment group Rouvikonas, declaring solidarity with members of a nearby homeless shelter.",0,1563300981,GRC
5977717,300,GRC231,231,2018-09-23,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Greece),,3,Civilians (Greece),SYRIZA: Coalition of the Radical Left; Government of Greece (2015-2019),7,37,Europe,Greece,Peloponnese,Messenia,Kalamata,Kalamata,37.0356,22.1130,1,AP; The National Herald,International,"On Sept. 23, 2018: Lawmaker from the governing SYRIZA party Petros Konstantineas was hospitalized overnight with non-life-threatening injuries, after a group of 30 people beat him outside a soccer stadium in the town of Kalamata. Greek police arrested eight people on suspicion of involvement in a mob attack by alleged far-rightists.",0,1568748968,GRC
5081274,300,GRC226,226,2018-09-18,2018,1,Riots,Violent demonstration,Rioters (Greece),,5,Civilians (Greece),Journalists (Greece),7,57,Europe,Greece,Attica,Piraeus,Keratsini-Drapetsona,Keratsini,37.9643,23.6199,1,AMNA,National,"On Sept. 18, 2018: Anti-fascist groups organized a demonstration in Drapestona to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter. Hooded demonstrators pelted a TV crew with stones, which resulted in the injury of a journalist and a cameraman.",0,1553853271,GRC
5977716,300,GRC228,228,2018-09-18,2018,1,Riots,Violent demonstration,Rioters (Greece),,5,Police Forces of Greece (2015-2019),,1,15,Europe,Greece,Attica,Piraeus,Piraeus,Piraeus,37.9676,23.6235,2,Greek Reporter; AMNA,National-International,"On Sept. 18, 2018: Anti-fascist groups organized a demonstration in Piraeus to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter. Demonstrators threw petrol bombs against riot police, who responded with flash-bang grenades.",0,1568748968,GRC
5556667,300,GRC229,229,2018-09-18,2018,1,Riots,Violent demonstration,Rioters (Greece),,5,Police Forces of Greece (2015-2019),,1,15,Europe,Greece,Central Macedonia,Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,AP,International,"On Sept. 18, 2018: Anti-fascist groups organized a demonstration in Thessaloniki to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter. Demonstrators threw rocks and bottles at riot policemen who responded by using tear gas.",0,1563300982,GRC
5977714,300,GRC225,225,2018-09-18,2018,1,Riots,Violent demonstration,Rioters (Greece),,5,Police Forces of Greece (2015-2019),,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens,37.9833,23.7333,1,AP; Greek Reporter; Xinhua,National-International,"On Sept. 18, 2018: Anti-fascist groups organized a demonstration in Athens to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter. Demonstrators marched from the site where the killing took place to Golden Dawn's offices. Minor scuffles occurred when hooded demonstrators threw rocks at riot policemen who responded by using tear gas.",0,1568748968,GRC
5977715,300,GRC227,227,2018-09-18,2018,1,Riots,Violent demonstration,Rioters (Greece),,5,Police Forces of Greece (2015-2019),,1,15,Europe,Greece,West Greece,Achaea,Patras,Patras,38.2444,21.7344,1,AP; Greek Reporter,International,"On Sept. 18, 2018: Anti-fascist groups organized a demonstration in Patras to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter. Demonstrators threw rocks and bottles at riot policemen who had formed a cordon and responded by using tear gas.",0,1568748968,GRC
5977712,300,GRC223,223,2018-09-17,2018,1,Riots,Violent demonstration,Rioters (Greece),Rouvikonas,5,Police Forces of Greece (2015-2019),,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens,37.9833,23.7333,1,AFP; Greek Reporter; Ekathimerini,National-International,"On Sept. 17, 2018: An anarchist group of about 10 people attacked the Iranian embassy in Athens, smashing windows and throwing red paint in the courtyard demonstrating against Tehran's treatment of its Kurdish population. The attack was later claimed by Rouvikonas. The police officer on guard duty at the time of the attack was put under investigation for his handling of the incident, as video footage revealed he did not protect the embassy and was not dressed in his uniform.",0,1568748968,GRC
5977713,300,GRC224,224,2018-09-17,2018,1,Riots,Violent demonstration,Rioters (Greece),Rouvikonas,5,Civilians (Greece),Government of Iran (1989-),7,57,Europe,Greece,Attica,Athens,Central Athens,Athens,37.9833,23.7333,1,Ekathimerini; AFP; Greek Reporter,National-International,"On Sept. 17, 2018: An anarchist group of about 10 people attacked the Iranian embassy in Athens, smashing windows and throwing red paint in the courtyard in protest at Tehran's treatment of its Kurdish population. The attack was later claimed by Rouvikonas. The police officer on guard duty at the time of the attack was put under investigation for his handling of the incident, as video footage revealed he did not protect the embassy and was not dressed in his uniform.",0,1568748968,GRC
5951631,300,GRC217,217,2018-09-15,2018,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens,37.9833,23.7333,1,Deutsche Welle,National,"On Sept. 15, 2018: Thousands of Greeks protested against extreme right-wing party Golden Dawn in Athens. Protesters called for a ban on Golden Dawn upon the five-year anniversary of the killing of a rapper by neo-Nazis in the city of Piraeus.",0,1567539399,GRC
5081266,300,GRC218,218,2018-09-15,2018,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Crete,Chania,Chania,Chania,35.5112,24.0292,1,Ekathimerini,National,"On Sept. 15, 2018: Anti-fascist groups organized a demonstration in Chania to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter.",0,1553853271,GRC
5081267,300,GRC219,219,2018-09-15,2018,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Epirus,Ioannina,Ioannina,Ioannina,39.6649,20.8519,1,Ekathimerini,National,"On Sept. 15, 2018: Anti-fascist groups organized a demonstration in Ioannina to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter.",0,1553853271,GRC
5081268,300,GRC220,220,2018-09-15,2018,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Central Macedonia,Serres,Irakleia,Irakleia,41.1823,23.2822,1,Ekathimerini,National,"On Sept. 15, 2018: Anti-fascist groups organized a demonstration in Irakleia to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter.",0,1553853271,GRC
5081269,300,GRC221,221,2018-09-15,2018,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,Thessaly,Magnesia,Volos,Volos,39.3730,22.9427,1,Ekathimerini,National,"On Sept. 15, 2018: Anti-fascist groups organized a demonstration in Volos to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter.",0,1553853271,GRC
5081270,300,GRC222,222,2018-09-15,2018,1,Protests,Peaceful protest,Protesters (Greece),,6,,,0,60,Europe,Greece,East Macedonia and Thrace,Xanthi,Xanthi,Xanthi,41.1349,24.8880,1,Ekathimerini,National,"On Sept. 15, 2018: Anti-fascist groups organized a demonstration in Xanthi to mark the five-year anniversary of the killing of musician Pavlos Fyssas by a far-right party Golden Dawn supporter.",0,1553853271,GRC
